
1012,3605269,54100,3605269,7112000,3605269,546944,3605269,25728,3605269,231552,3605269,20136388,3605269,0,3605269,68,3605269,392,3605269,2045,3605269,1,3605269,64,3605269,212471,3605269,
0,1522771,0,1522771,392,1522771,2045,1522771,1,1522771,64,1522771,364409,1522771,
0,1796149,68,1796149,392,1796149,2045,1796149,1,1796149,64,1796149,212628,1796149,
0,1770622,68,1770622,392,1770622,2045,1770622,1,1770622,64,1770622,212117,1770622,
0,1767420,68,1767420,392,1767420,2045,1767420,1,1767420,64,1767420,212734,1767420,
0,1770191,68,1770191,392,1770191,2045,1770191,1,1770191,64,1770191,212268,1770191,
854,3588490,52667,3588490,7112000,3588490,546944,3588490,25728,3588490,231552,3588490,19857857,3588490,4,3588490,68,3588490,392,3588490,2045,3588490,1,3588490,64,3588490,212158,3588490,
4,1506006,0,1506006,392,1506006,2045,1506006,1,1506006,64,1506006,380255,1506006,
4,1771951,64,1771951,392,1771951,2045,1771951,1,1771951,64,1771951,212392,1771951,
4,1762701,64,1762701,392,1762701,2045,1762701,1,1762701,64,1762701,212022,1762701,
4,1764468,64,1764468,392,1764468,2045,1764468,1,1764468,64,1764468,212270,1764468,
4,1756682,64,1756682,392,1756682,2045,1756682,1,1756682,64,1756682,212724,1756682,
1048,3569215,54173,3569215,7112000,3569215,546944,3569215,25728,3569215,231552,3569215,20022198,3569215,4,3569215,64,3569215,392,3569215,2045,3569215,1,3569215,64,3569215,211912,3569215,
0,1523835,0,1523835,392,1523835,2045,1523835,1,1523835,64,1523835,365509,1523835,
0,1741032,68,1741032,392,1741032,2045,1741032,1,1741032,64,1741032,212120,1741032,
0,1749435,68,1749435,392,1749435,2045,1749435,1,1749435,64,1749435,212379,1749435,
0,1767160,68,1767160,392,1767160,2045,1767160,1,1767160,64,1767160,212382,1767160,
0,1760159,68,1760159,392,1760159,2045,1760159,1,1760159,64,1760159,212559,1760159,
826,3561469,53035,3561469,7112000,3561469,546944,3561469,25728,3561469,231552,3561469,20128225,3561469,0,3561469,68,3561469,392,3561469,2045,3561469,1,3561469,64,3561469,211827,3561469,
0,1511350,0,1511350,392,1511350,2045,1511350,1,1511350,64,1511350,403862,1511350,
0,1745905,68,1745905,392,1745905,2045,1745905,1,1745905,64,1745905,211783,1745905,
0,1749942,68,1749942,392,1749942,2045,1749942,1,1749942,64,1749942,212058,1749942,
0,1749434,68,1749434,392,1749434,2045,1749434,1,1749434,64,1749434,212005,1749434,
0,1735686,68,1735686,392,1735686,2045,1735686,1,1735686,64,1735686,212115,1735686,
869,3462392,54235,3462392,7112000,3462392,546944,3462392,25728,3462392,231552,3462392,20037861,3462392,0,3462392,68,3462392,392,3462392,2045,3462392,1,3462392,64,3462392,212356,3462392,
