
8,1374646,0,1374646,392,1374646,2045,1374646,1,1374646,64,1374646,361973,1374646,
0,1759404,64,1759404,392,1759404,2045,1759404,1,1759404,64,1759404,209380,1759404,
0,1776900,64,1776900,392,1776900,2045,1776900,1,1776900,64,1776900,209698,1776900,
0,1748736,64,1748736,392,1748736,2045,1748736,1,1748736,64,1748736,209735,1748736,
0,1766689,64,1766689,392,1766689,2045,1766689,1,1766689,64,1766689,209715,1766689,
831,3496640,53392,3496640,7112000,3496640,546944,3496640,25728,3496640,231552,3496640,20188140,3496640,0,3496640,64,3496640,392,3496640,2045,3496640,1,3496640,64,3496640,209818,3496640,
8,1369151,0,1369151,392,1369151,2045,1369151,1,1369151,64,1369151,361900,1369151,
0,1734362,68,1734362,392,1734362,2045,1734362,1,1734362,64,1734362,210141,1734362,
0,1758121,68,1758121,392,1758121,2045,1758121,1,1758121,64,1758121,209532,1758121,
0,1766546,68,1766546,392,1766546,2045,1766546,1,1766546,64,1766546,209439,1766546,
0,1748619,68,1748619,392,1748619,2045,1748619,1,1748619,64,1748619,209409,1748619,
805,3480787,52977,3480787,7112000,3480787,546944,3480787,25728,3480787,231552,3480787,20114804,3480787,0,3480787,68,3480787,392,3480787,2045,3480787,1,3480787,64,3480787,209053,3480787,
12,1327800,0,1327800,392,1327800,2045,1327800,1,1327800,64,1327800,362522,1327800,
4,1741274,64,1741274,392,1741274,2045,1741274,1,1741274,64,1741274,209553,1741274,
4,1737098,64,1737098,392,1737098,2045,1737098,1,1737098,64,1737098,209123,1737098,
4,1769717,64,1769717,392,1769717,2045,1769717,1,1769717,64,1769717,209225,1769717,
4,1728048,64,1728048,392,1728048,2045,1728048,1,1728048,64,1728048,209351,1728048,
805,3507514,54010,3507514,7112000,3507514,546944,3507514,25728,3507514,231552,3507514,19732532,3507514,4,3507514,64,3507514,392,3507514,2045,3507514,1,3507514,64,3507514,209325,3507514,
