
4,1773852,68,1773852,392,1773852,2045,1773852,1,1773852,64,1773852,310952,1773852,
4,1797147,68,1797147,392,1797147,2045,1797147,1,1797147,64,1797147,311356,1797147,
864,3608361,53206,3608361,7112000,3608361,546944,3608361,25728,3608361,231552,3608361,19714187,3608361,4,3608361,68,3608361,392,3608361,2045,3608361,1,3608361,64,3608361,309795,3608361,
16,1512142,0,1512142,392,1512142,2045,1512142,1,1512142,64,1512142,371137,1512142,
4,1795453,68,1795453,392,1795453,2045,1795453,1,1795453,64,1795453,311247,1795453,
4,1784489,68,1784489,392,1784489,2045,1784489,1,1784489,64,1784489,310485,1784489,
4,1782922,68,1782922,392,1782922,2045,1782922,1,1782922,64,1782922,311257,1782922,
4,1775572,68,1775572,392,1775572,2045,1775572,1,1775572,64,1775572,310919,1775572,
1071,3625794,53972,3625794,7112000,3625794,546944,3625794,25728,3625794,231552,3625794,20205162,3625794,0,3625794,68,3625794,392,3625794,2045,3625794,1,3625794,64,3625794,311259,3625794,
8,1535237,0,1535237,392,1535237,2045,1535237,1,1535237,64,1535237,407865,1535237,
0,1796432,68,1796432,392,1796432,2045,1796432,1,1796432,64,1796432,311367,1796432,
0,1769564,68,1769564,392,1769564,2045,1769564,1,1769564,64,1769564,310760,1769564,
0,1767613,68,1767613,392,1767613,2045,1767613,1,1767613,64,1767613,310740,1767613,
0,1768460,68,1768460,392,1768460,2045,1768460,1,1768460,64,1768460,309895,1768460,
841,3600724,54365,3600724,7112000,3600724,546944,3600724,25728,3600724,231552,3600724,20069433,3600724,4,3600724,68,3600724,392,3600724,2045,3600724,1,3600724,64,3600724,311034,3600724,
12,1518189,0,1518189,392,1518189,2045,1518189,1,1518189,64,1518189,361617,1518189,
3,1774512,64,1774512,392,1774512,2045,1774512,1,1774512,64,1774512,312098,1774512,
7,1761290,64,1761290,392,1761290,2045,1761290,1,1761290,64,1761290,311485,1761290,
4,1765508,64,1765508,392,1765508,2045,1765508,1,1765508,64,1765508,311570,1765508,
4,1755389,64,1755389,392,1755389,2045,1755389,1,1755389,64,1755389,311049,1755389,
1423,3574453,53938,3574453,7112000,3574453,546944,3574453,25728,3574453,231552,3574453,20209151,3574453,4,3574453,64,3574453,392,3574453,2045,3574453,1,3574453,64,3574453,310747,3574453,
8,1534172,0,1534172,392,1534172,2045,1534172,1,1534172,64,1534172,363132,1534172,
0,1742884,64,1742884,392,1742884,2045,1742884,1,1742884,64,1742884,311137,1742884,
0,1748697,64,1748697,392,1748697,2045,1748697,1,1748697,64,1748697,311481,1748697,
0,1768235,64,1768235,392,1768235,2045,1768235,1,1768235,64,1768235,310614,1768235,
0,1762137,64,1762137,392,1762137,2045,1762137,1,1762137,64,1762137,310954,1762137,
836,3576777,54369,3576777,7112000,3576777,546944,3576777,25728,3576777,231552,3576777,20070314,3576777,0,3576777,64,3576777,392,3576777,2045,3576777,1,3576777,64,3576777,310985,3576777,
8,1527951,0,1527951,392,1527951,2045,1527951,1,1527951,64,1527951,407100,1527951,
0,1745648,64,1745648,392,1745648,2045,1745648,1,1745648,64,1745648,310556,1745648,
0,1753990,64,1753990,392,1753990,2045,1753990,1,1753990,64,1753990,311271,1753990,
0,1744872,64,1744872,392,1744872,2045,1744872,1,1744872,64,1744872,311197,1744872,
0,1738045,64,1738045,392,1738045,2045,1738045,1,1738045,64,1738045,311367,1738045,
819,3459498,54044,3459498,7112000,3459498,546944,3459498,25728,3459498,231552,3459498,19981958,3459498,0,3459498,64,3459498,392,3459498,2045,3459498,1,3459498,64,3459498,310192,3459498,
